-25,-0.232022373,50.2138759,-0.931992267,EOSEoS_mintomaxdoublelogistic_threshold_DVI5,265,130,97,492
-34,-0.014678755,57.03054737,-1.740200714,EOSEoS_mintomaxcubic_threshold_NDVI1,179,156,157,492
-24,0.138703221,77.21776566,-2.693182652,EOSEoS_threshold_NDGI4,54,235,203,492
13,0.140481924,63.58780019,-8.411732799,EOSEoS_mintomaxdoublelogistic_threshold_NDPI4,52,184,256,492
-83,0.140199391,75.21535747,-2.793881629,EOSEoS_filterdoublelogistic_threshold_NDVI2,53,229,212,494
-42,0.099066191,71.72406616,-2.363508524,EOSEoS_doublelogistic_threshold_NDGI13,89,218,190,497
-42,0.079885527,68.34605573,-2.181377507,EOSEoS_mintomaxthreshold_NDGI1,113,202,184,499
-24,-0.045566154,54.989696,-1.473007885,EOSEoS_cubic_threshold_DVI5,206,150,145,501
66,0.047637313,64.67424784,-2.081995545,EOSfiltercubic_EoS_EVTNDVI,137,190,175,502
-28,0.196176163,87.44293377,-3.274768197,EOSEoS_threshold_NDGI2,20,260,225,505
-28,0.001455316,61.42841362,-1.819373597,EOSEoS_cubic_threshold_NDVI2,170,174,162,506
-27,0.127966946,78.06535723,-2.728939547,EOSEoS_threshold_DVI4,62,238,206,506
-83,0.150231136,81.60683182,-2.969286648,EOSEoS_filterdoublelogistic_threshold_NDVI13,48,246,216,510
18,0.143758716,66.31754418,-9.334149456,EOSEoS_doublelogistic_threshold_NDPI5,51,199,260,510
91,0.076184791,68.66652508,-2.295368773,EOSfiltercubic_EoS_EVTEVI,120,204,187,511
-25,-0.102705607,49.88586974,-1.508276418,EOSEoS_mintomaxcubic_threshold_DVI5,236,129,147,512
-38,0.103039585,74.21674339,-2.701987742,EOSEoS_cubic_threshold_NDGI1,85,226,204,515
17,0.121616646,65.33312075,-8.724530625,EOSEoS_mintomaxdoublelogistic_threshold_NDPI5,67,192,258,517
-43,-0.056636277,56.46289342,-1.519390008,EOSEoS_mintomaxdoublelogistic_threshold_NDGI13,217,153,148,518
-27,-0.071858262,53.42502535,-1.646528475,EOSEoS_mintomaxcubic_threshold_DVI4,224,143,152,519
-18,0.121622671,71.52318971,-4.271166559,EOSEoS_filterdoublelogistic_threshold_NDPI1,66,217,239,522
-24,-0.220563671,53.21074453,-1.155456094,EOSEoS_doublelogistic_threshold_DVI5,261,142,123,526
-28,0.184004079,90.84528973,-3.4836256,EOSEoS_threshold_DVI2,26,269,232,527
2,0.130759892,69.47079722,-9.562632318,EOSEoS_doublelogistic_threshold_NDPI2,59,207,261,527
-35,-0.018212536,59.20522218,-2.166282677,EOSEoS_filterdoublelogistic_threshold_DVI5,182,165,181,528
8,0.131910716,69.39938761,-10.24074237,EOSEoS_doublelogistic_threshold_NDPI3,58,206,267,531
-30,-0.232150183,53.81937384,-1.1674682,EOSEoS_mintomaxdoublelogistic_threshold_DVI4,267,144,124,535
-34,0.09267977,75.21934592,-2.768689219,EOSEoS_cubic_threshold_DVI1,98,230,207,535
14,0.121235775,68.45746855,-10.02785375,EOSEoS_doublelogistic_threshold_NDPI4,68,203,264,535
-29,0.15739155,89.37444639,-3.38642298,EOSEoS_threshold_NDGI13,43,265,231,539
-29,-0.163121979,56.04536853,-1.363049788,EOSEoS_mintomaxcubic_threshold_DVI3,256,151,134,541
-29,0.180502231,94.20757224,-3.710138897,EOSEoS_threshold_DVI1,28,275,238,541
-29,0.165964716,93.02938604,-3.617982597,EOSEoS_threshold_DVI13,33,272,237,542
-24,0.037222675,70.89558049,-2.313737691,EOSEoS_threshold_DVI5,143,214,188,545
-25,-0.199508537,53.94982237,-1.47044329,EOSmintomaxcubiccubic_EoS_EVTDVI,258,145,144,547
-49,-0.060476333,61.29756656,-1.805477324,EOSEoS_mintomaxdoublelogistic_threshold_NDGI1,219,173,160,552
-30,0.001872064,67.27871134,-2.169558658,EOSEoS_cubic_threshold_NDVI13,169,201,182,552
-41,-0.012696691,64.28860708,-2.421648255,EOSEoS_filterdoublelogistic_threshold_DVI4,178,186,192,556
-2,0.118236066,72.6942226,-9.988214934,EOSEoS_doublelogistic_threshold_NDPI13,74,220,263,557
-32,-0.103160874,60.87062784,-1.679312285,EOSEoS_mintomaxcubic_threshold_DVI2,237,171,153,561
-83,0.045752537,69.76084145,-2.958581269,EOSEoS_filterdoublelogistic_threshold_NDGI3,138,208,215,561
