dif,R,RMSE,KGE,name,dif_mean,,
-71.7142857,0.75080429,50.16688793,-6.3486099,Budburstdoublelogistic_SoS_threshold_NDPI5,-49.16261183,,
-27.7142857,-0.101178695,39.28721736,-25.4440237,Budburstdoublelogistic_SoS_threshold_NDVI1,6.519206355,,
-36.7142857,0.05137249,30.89624155,-15.31121923,Budburstdoublelogistic_SoS_threshold_NDVI13,-6.753520918,,
-42.7142857,0.065553834,33.93912204,-17.06795899,Budburstdoublelogistic_SoS_threshold_NDVI2,-12.79897546,,
-52.7142857,0.621904269,29.23723917,-3.480893026,Budburstdoublelogistic_SoS_threshold_NDVI3,-27.29897546,,
-59.7142857,0.748324507,36.51619568,-4.332430975,Budburstdoublelogistic_SoS_threshold_NDVI4,-35.4353391,,
-66.7142857,0.781617779,43.10905723,-5.254913796,Budburstdoublelogistic_SoS_threshold_NDVI5,-42.20806637,,
-30.7142857,0.173804166,54.41176338,-49.38932403,Budburstdoublelogistic_SoS_threshold_PPI1,20.61011545,,
-39.7142857,-0.00529968,49.17665531,-43.67029203,Budburstdoublelogistic_SoS_threshold_PPI13,6.291933627,,
-45.7142857,-0.034738896,50.97086392,-47.55125322,Budburstdoublelogistic_SoS_threshold_PPI2,0.246479082,,
-56.7142857,-0.008422608,48.35466338,-38.70756458,Budburstdoublelogistic_SoS_threshold_PPI3,-14.57170274,,
-64.7142857,0.521582908,36.7180717,-6.443414463,Budburstdoublelogistic_SoS_threshold_PPI4,-32.9353391,,
-71.7142857,0.774482027,44.0419483,-6.163826134,Budburstdoublelogistic_SoS_threshold_PPI5,-42.48079365,,
-28.7142857,0.810650081,10.86845091,-1.392650044,Budburstfilterdoublelogistic_SoS_threshold_NDGI1,-7.253520918,,
-37.7142857,0.813969792,17.25765008,-2.249818607,Budburstfilterdoublelogistic_SoS_threshold_NDGI13,-14.9353391,,
-44.7142857,0.814892892,22.75695777,-2.97675196,Budburstfilterdoublelogistic_SoS_threshold_NDGI2,-20.88988455,,
-54.7142857,0.812626558,31.39921817,-4.192647749,Budburstfilterdoublelogistic_SoS_threshold_NDGI3,-29.84443001,,
-61.7142857,0.817726612,38.27799158,-5.108646887,Budburstfilterdoublelogistic_SoS_threshold_NDGI4,-36.9353391,,
-68.7142857,0.813955776,44.60769634,-5.946066555,Budburstfilterdoublelogistic_SoS_threshold_NDGI5,-43.38988455,,
-27.7142857,0.77728893,11.24388915,-0.529458692,Budburstfilterdoublelogistic_SoS_threshold_EVI1,-9.480793645,,
-36.7142857,0.776612937,18.57027505,-1.632036888,Budburstfilterdoublelogistic_SoS_threshold_EVI13,-17.34443001,,
-43.7142857,0.777371811,24.0393465,-2.406780764,Budburstfilterdoublelogistic_SoS_threshold_EVI2,-23.02624819,,
-53.7142857,0.777052957,32.79289629,-3.655001491,Budburstfilterdoublelogistic_SoS_threshold_EVI3,-31.9353391,,
-60.7142857,0.783461021,39.74282359,-4.63475568,Budburstfilterdoublelogistic_SoS_threshold_EVI4,-38.98079365,,
-67.7142857,0.781147046,46.04076641,-5.50111433,Budburstfilterdoublelogistic_SoS_threshold_EVI5,-45.34443001,,
-32.7142857,0.746523585,16.01989271,-1.215052766,Budburstfilterdoublelogistic_SoS_threshold_NDPI1,-14.57170274,,
-40.7142857,0.760039098,23.3085445,-2.274659559,Budburstfilterdoublelogistic_SoS_threshold_NDPI13,-22.25352092,,
-47.7142857,0.764278975,28.95526118,-3.09118736,Budburstfilterdoublelogistic_SoS_threshold_NDPI2,-28.02624819,,
-56.7142857,0.770655531,37.6026306,-4.323639464,Budburstfilterdoublelogistic_SoS_threshold_NDPI3,-36.79897546,,
-64.7142857,0.772279007,44.66822597,-5.314253903,Budburstfilterdoublelogistic_SoS_threshold_NDPI4,-43.9353391,,
-70.7142857,0.781225608,50.91480045,-6.179232103,Budburstfilterdoublelogistic_SoS_threshold_NDPI5,-50.25352092,,
-29.7142857,0.792986631,11.25641808,-0.845480788,Budburstfilterdoublelogistic_SoS_threshold_NDVI1,-8.889884555,,
-37.7142857,0.801368254,18.31919782,-1.840230751,Budburstfilterdoublelogistic_SoS_threshold_NDVI13,-16.79897546,,
-44.7142857,0.799566656,23.72143699,-2.636751414,Budburstfilterdoublelogistic_SoS_threshold_NDVI2,-22.38988455,,
-54.7142857,0.801515808,32.44170429,-3.859396674,Budburstfilterdoublelogistic_SoS_threshold_NDVI3,-31.34443001,,
-61.7142857,0.808941703,39.45154177,-4.843432775,Budburstfilterdoublelogistic_SoS_threshold_NDVI4,-38.48079365,,
-68.7142857,0.808614875,45.9254854,-5.744965414,Budburstfilterdoublelogistic_SoS_threshold_NDVI5,-45.02624819,,
-30.7142857,0.835428402,14.06430783,-2.247115671,Budburstfilterdoublelogistic_SoS_threshold_PPI1,-10.79897546,,
-39.7142857,0.837100804,20.85352805,-3.165834328,Budburstfilterdoublelogistic_SoS_threshold_PPI13,-18.48079365,,
-46.7142857,0.837814522,26.52342358,-4.016944666,Budburstfilterdoublelogistic_SoS_threshold_PPI2,-24.4353391,,
-56.7142857,0.835463432,35.22445397,-5.17998919,Budburstfilterdoublelogistic_SoS_threshold_PPI3,-33.48079365,,
-64.7142857,0.837794971,42.42789376,-6.199486197,Budburstfilterdoublelogistic_SoS_threshold_PPI4,-40.84443001,,
-71.7142857,0.841004216,48.85992457,-7.10151777,Budburstfilterdoublelogistic_SoS_threshold_PPI5,-47.38988455,,
-26.7142857,0.688498697,9.368352284,-0.695223639,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI1,-4.208066373,,
-35.7142857,0.704184785,14.60304456,-1.387398174,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI13,-11.88988455,,
-41.7142857,0.728964555,19.54332867,-2.05909329,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI2,-17.61715728,,
-51.7142857,0.750489654,27.79724401,-3.180029989,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI3,-26.4353391,,
-59.7142857,0.765021073,34.73607344,-4.174016734,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI4,-33.57170274,,
-66.7142857,0.769131092,41.13958492,-5.043955217,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI5,-40.11715728,,
-25.7142857,0.781470106,9.899959552,-0.300057572,Budburstmintomaxdoublelogistic_SoS_threshold_EVI1,-8.026248191,,
-34.7142857,0.769716596,16.86511786,-1.336700162,Budburstmintomaxdoublelogistic_SoS_threshold_EVI13,-15.61715728,,
-41.7142857,0.775844038,22.52666257,-2.181730881,Budburstmintomaxdoublelogistic_SoS_threshold_EVI2,-21.48079365,,
-50.7142857,0.781933883,31.00447612,-3.384445259,Budburstmintomaxdoublelogistic_SoS_threshold_EVI3,-30.16261183,,
-58.7142857,0.788789934,38.12101212,-4.382072603,Budburstmintomaxdoublelogistic_SoS_threshold_EVI4,-37.38988455,,
-65.7142857,0.785528767,44.48336873,-5.272288033,Budburstmintomaxdoublelogistic_SoS_threshold_EVI5,-43.79897546,,
-33.7142857,0.785062986,16.95803304,-1.671350811,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI1,-15.20806637,,
-41.7142857,0.796828419,24.21771009,-2.707734671,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI13,-22.88988455,,
-47.7142857,0.798509887,29.90263071,-3.534163626,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI2,-28.70806637,,
-57.7142857,0.799626282,38.71971422,-4.792916417,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI3,-37.66261183,,
-64.7142857,0.808610883,45.52997133,-5.751871251,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI4,-44.57170274,,
-71.7142857,0.806043254,51.64805746,-6.588126418,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI5,-50.75352092,,
-27.7142857,0.782924962,10.00071534,-0.663411947,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI1,-7.208066373,,
-36.7142857,0.795332209,16.55899746,-1.587211957,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI13,-14.88988455,,
-42.7142857,0.796503,21.95578842,-2.365972572,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI2,-20.57170274,,
-52.7142857,0.802206003,30.59580546,-3.586074477,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI3,-29.48079365,,
-59.7142857,0.80980176,37.57547969,-4.54715681,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI4,-36.61715728,,
-66.7142857,0.814357839,43.93135198,-5.41898992,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI5,-43.07170274,,
-30.7142857,0.851753304,12.71091128,-1.922137828,Budburstmintomaxdoublelogistic_SoS_threshold_PPI1,-9.571702736,,
-39.7142857,0.849652226,19.59521745,-2.870240077,Budburstmintomaxdoublelogistic_SoS_threshold_PPI13,-17.34443001,,
-45.7142857,0.851768334,25.05383396,-3.606868399,Budburstmintomaxdoublelogistic_SoS_threshold_PPI2,-23.16261183,,
-56.7142857,0.851941041,33.64036723,-4.819999353,Budburstmintomaxdoublelogistic_SoS_threshold_PPI3,-32.02624819,,
-64.7142857,0.849687783,40.84849979,-5.812432044,Budburstmintomaxdoublelogistic_SoS_threshold_PPI4,-39.38988455,,
-71.7142857,0.850414273,47.37199255,-6.707922069,Budburstmintomaxdoublelogistic_SoS_threshold_PPI5,-46.02624819,,
dif,R,RMSE,KGE,name,dif_mean,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstSoS_threshold_NDGI1,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstSoS_threshold_NDGI13,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstSoS_threshold_NDGI2,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstSoS_threshold_NDGI3,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstSoS_threshold_NDGI4,15.86458333,,
7.5,0.207785739,18.16974841,-59.72390009,BudburstSoS_threshold_NDGI5,-8.010416675,,
115.5,-0.217097771,51.2889503,-305.5734942,BudburstSoS_threshold_EVI1,34.86458333,,
22.5,0.048166209,31.78531773,-133.5935253,BudburstSoS_threshold_EVI13,20.11458333,,
-19.5,0.208857766,31.65659104,-218.1200579,BudburstSoS_threshold_EVI2,-6.260416675,,
-34.5,0.226041233,42.60690192,-40.51285303,BudburstSoS_threshold_EVI3,-40.63541668,,
-47.5,0.157721563,53.08301446,-24.15888194,BudburstSoS_threshold_EVI4,-52.63541668,,
-50.5,0.439966644,57.65119766,-25.40899249,BudburstSoS_threshold_EVI5,-57.38541668,,
115.5,-0.689012283,106.3914459,-59.06128957,BudburstSoS_threshold_NDPI1,105.3645833,,
115.5,-0.689012283,106.3914459,-59.06128957,BudburstSoS_threshold_NDPI13,105.3645833,,
115.5,-0.689012283,106.3914459,-59.06128957,BudburstSoS_threshold_NDPI2,105.3645833,,
115.5,-0.1510696,75.21534477,-809.4752197,BudburstSoS_threshold_NDPI3,44.48958333,,
-27.5,-0.036754274,33.2386285,-53.5050032,BudburstSoS_threshold_NDPI4,-29.26041668,,
-45.5,0.051740253,42.18577672,-51.6750582,BudburstSoS_threshold_NDPI5,-39.38541668,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstSoS_threshold_NDVI1,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstSoS_threshold_NDVI13,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstSoS_threshold_NDVI2,15.86458333,,
7.5,0.060908685,16.95441704,-57.33071537,BudburstSoS_threshold_NDVI3,-4.635416675,,
-27.5,0.043028727,34.66407493,-39.57021608,BudburstSoS_threshold_NDVI4,-32.01041668,,
-45.5,0.335966896,45.77724789,-30.39757445,BudburstSoS_threshold_NDVI5,-44.63541668,,
22.5,-0.237787246,35.75341134,-109.3063606,BudburstSoS_threshold_PPI1,27.48958333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstSoS_threshold_PPI13,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstSoS_threshold_PPI2,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstSoS_threshold_PPI3,15.86458333,,
22.5,-0.319221311,19.20433346,-67.60174833,BudburstSoS_threshold_PPI4,5.364583325,,
20.5,-0.068087862,30.56097333,-176.6308485,BudburstSoS_threshold_PPI5,-11.01041668,,
-19.5,0.795549517,18.99874356,-91.56905573,BudburstfilterSoS_threshold_NDGI1,2.489583325,,
-19.5,0.795801108,21.11018136,-113.4341082,BudburstfilterSoS_threshold_NDGI13,0.739583325,,
-24.5,0.553625636,24.97861933,-144.6096109,BudburstfilterSoS_threshold_NDGI2,-4.760416675,,
-45.5,0.61733182,33.64109229,-237.8821986,BudburstfilterSoS_threshold_NDGI3,-11.76041668,,
-50.5,0.616082868,39.83970704,-314.2054383,BudburstfilterSoS_threshold_NDGI4,-16.26041668,,
-55.5,0.499284623,42.36589341,-175.5595794,BudburstfilterSoS_threshold_NDGI5,-32.51041668,,
-23.5,0.563361393,22.39173412,-120.0811661,BudburstfilterSoS_threshold_EVI1,-2.385416675,,
-32.5,0.472110925,25.39057746,-127.6348277,BudburstfilterSoS_threshold_EVI13,-10.38541668,,
-45.5,0.686002813,33.18028668,-56.94821316,BudburstfilterSoS_threshold_EVI2,-29.76041668,,
-47.5,0.589934646,48.20717192,-37.89980333,BudburstfilterSoS_threshold_EVI3,-46.88541668,,
-50.5,0.480674307,57.04451996,-25.36498614,BudburstfilterSoS_threshold_EVI4,-56.76041668,,
-55.5,0.64155538,59.92490238,-26.0219862,BudburstfilterSoS_threshold_EVI5,-59.76041668,,
20.5,0.387308248,32.97622512,-133.6716325,BudburstfilterSoS_threshold_NDPI1,22.73958333,,
-19.5,0.527384401,32.90032558,-182.840823,BudburstfilterSoS_threshold_NDPI13,17.73958333,,
-19.5,0.523184398,32.93133902,-185.2331796,BudburstfilterSoS_threshold_NDPI2,17.48958333,,
-20.5,-0.038031892,30.72414507,-206.5429017,BudburstfilterSoS_threshold_NDPI3,0.364583325,,
-45.5,0.176635032,36.06929337,-57.73976082,BudburstfilterSoS_threshold_NDPI4,-32.38541668,,
-45.5,0.242790664,44.20635993,-46.2886376,BudburstfilterSoS_threshold_NDPI5,-42.01041668,,
-19.5,0.541116977,20.59313616,-102.5823158,BudburstfilterSoS_threshold_NDVI1,-0.760416675,,
-23.5,0.559271104,23.96729905,-134.9285417,BudburstfilterSoS_threshold_NDVI13,-3.885416675,,
-31.5,0.569012955,25.6619483,-151.6185646,BudburstfilterSoS_threshold_NDVI2,-5.385416675,,
-45.5,0.571254457,31.22389188,-89.29874239,BudburstfilterSoS_threshold_NDVI3,-24.76041668,,
-45.5,0.402664516,42.14723903,-47.20073735,BudburstfilterSoS_threshold_NDVI4,-39.88541668,,
-48.5,0.575160313,49.84720579,-27.75349429,BudburstfilterSoS_threshold_NDVI5,-49.13541668,,
7.5,0.55272397,15.85658928,-28.19866869,BudburstfilterSoS_threshold_PPI1,11.86458333,,
7.5,0.538077729,17.34136933,-48.5573226,BudburstfilterSoS_threshold_PPI13,10.23958333,,
-19.5,0.708621434,19.15545415,-87.57233778,BudburstfilterSoS_threshold_PPI2,4.614583325,,
-23.5,0.528811768,24.90511508,-143.3989187,BudburstfilterSoS_threshold_PPI3,-4.635416675,,
-32.5,0.283231769,28.84972139,-122.8189696,BudburstfilterSoS_threshold_PPI4,-17.26041668,,
-45.5,0.190367269,39.2154063,-46.10432941,BudburstfilterSoS_threshold_PPI5,-36.63541668,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstmintomaxSoS_threshold_NDGI1,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstmintomaxSoS_threshold_NDGI13,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstmintomaxSoS_threshold_NDGI2,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstmintomaxSoS_threshold_NDGI3,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstmintomaxSoS_threshold_NDGI4,15.86458333,,
7.5,0.207785739,18.16974841,-59.72390009,BudburstmintomaxSoS_threshold_NDGI5,-8.010416675,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstmintomaxSoS_threshold_EVI1,15.86458333,,
22.5,-0.195111263,15.87366026,-23.01056196,BudburstmintomaxSoS_threshold_EVI13,11.36458333,,
-19.5,0.279580841,19.83930671,-14.77822138,BudburstmintomaxSoS_threshold_EVI2,-18.26041668,,
-34.5,0.226041233,42.60690192,-40.51285303,BudburstmintomaxSoS_threshold_EVI3,-40.63541668,,
-47.5,0.157721563,53.08301446,-24.15888194,BudburstmintomaxSoS_threshold_EVI4,-52.63541668,,
-50.5,0.439966644,57.65119766,-25.40899249,BudburstmintomaxSoS_threshold_EVI5,-57.38541668,,
-19.5,0.278035105,12.67601767,-11.63938757,BudburstmintomaxSoS_threshold_NDPI1,-10.38541668,,
-19.5,0.281031654,12.76935487,-9.33943333,BudburstmintomaxSoS_threshold_NDPI13,-11.01041668,,
-19.5,0.201383271,13.66009116,-8.053957107,BudburstmintomaxSoS_threshold_NDPI2,-12.26041668,,
-27.5,0.18960548,19.30280007,-10.27012214,BudburstmintomaxSoS_threshold_NDPI3,-18.26041668,,
-45.5,0.074778888,37.08428137,-52.74988101,BudburstmintomaxSoS_threshold_NDPI4,-33.76041668,,
-46.5,0.161442276,45.26535384,-43.03631977,BudburstmintomaxSoS_threshold_NDPI5,-43.26041668,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstmintomaxSoS_threshold_NDVI1,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstmintomaxSoS_threshold_NDVI13,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstmintomaxSoS_threshold_NDVI2,15.86458333,,
7.5,0.060908685,16.95441704,-57.33071537,BudburstmintomaxSoS_threshold_NDVI3,-4.635416675,,
-27.5,0.043028727,34.66407493,-39.57021608,BudburstmintomaxSoS_threshold_NDVI4,-32.01041668,,
-45.5,0.335966896,45.77724789,-30.39757445,BudburstmintomaxSoS_threshold_NDVI5,-44.63541668,,
22.5,-0.237787246,35.75341134,-109.3063606,BudburstmintomaxSoS_threshold_PPI1,27.48958333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstmintomaxSoS_threshold_PPI13,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstmintomaxSoS_threshold_PPI2,15.86458333,,
22.5,0.300802565,17.49327747,-13.17567373,BudburstmintomaxSoS_threshold_PPI3,15.86458333,,
22.5,-0.319221311,19.20433346,-67.60174833,BudburstmintomaxSoS_threshold_PPI4,5.364583325,,
20.5,-0.068087862,30.56097333,-176.6308485,BudburstmintomaxSoS_threshold_PPI5,-11.01041668,,
31.5,0.101512309,23.58349896,-11.42620427,Budburstcubic_SoS_threshold_NDGI1,22.73958333,,
27.5,0.151279583,21.35352641,-10.39556568,Budburstcubic_SoS_threshold_NDGI13,20.48958333,,
23.5,0.182486199,19.55372317,-9.823419539,Budburstcubic_SoS_threshold_NDGI2,18.61458333,,
19.5,0.217281934,16.47644045,-9.505449384,Budburstcubic_SoS_threshold_NDGI3,15.23958333,,
15.5,0.254355133,13.48587867,-11.00690059,Budburstcubic_SoS_threshold_NDGI4,11.48958333,,
9.5,0.378575313,10.22732077,-13.85681925,Budburstcubic_SoS_threshold_NDGI5,6.614583325,,
30.5,0.074675212,20.41736818,-12.89580494,Budburstcubic_SoS_threshold_EVI1,18.98958333,,
16.5,0.308797338,14.2475936,-9.649110691,Budburstcubic_SoS_threshold_EVI13,12.73958333,,
-13.5,0.68976335,10.35687004,-28.56104981,Budburstcubic_SoS_threshold_EVI2,-0.135416675,,
-25.5,0.43708393,21.56999669,-8.754413356,Budburstcubic_SoS_threshold_EVI3,-21.26041668,,
-32.5,0.423091741,29.07236243,-11.8974212,Budburstcubic_SoS_threshold_EVI4,-28.88541668,,
-38.5,0.360209084,35.75690736,-14.77564831,Budburstcubic_SoS_threshold_EVI5,-35.63541668,,
-20.5,0.278815415,14.70877597,-7.159472445,Budburstcubic_SoS_threshold_NDPI1,-13.76041668,,
-23.5,0.237409175,17.83822461,-8.411926963,Budburstcubic_SoS_threshold_NDPI13,-17.01041668,,
-26.5,0.235446068,20.73076837,-9.561694558,Budburstcubic_SoS_threshold_NDPI2,-20.01041668,,
-31.5,0.226100997,25.39098772,-11.61472073,Budburstcubic_SoS_threshold_NDPI3,-24.76041668,,
-36.5,0.216124251,29.65907266,-13.21138639,Budburstcubic_SoS_threshold_NDPI4,-29.13541668,,
-40.5,0.2248659,33.86145435,-15.06773131,Budburstcubic_SoS_threshold_NDPI5,-33.38541668,,
25.5,0.157432805,20.34581669,-9.773769392,Budburstcubic_SoS_threshold_NDVI1,19.48958333,,
21.5,0.186996361,17.80724824,-9.399657424,Budburstcubic_SoS_threshold_NDVI13,16.73958333,,
18.5,0.200414535,15.41083786,-9.563110156,Budburstcubic_SoS_threshold_NDVI2,13.98958333,,
10.5,0.346123824,10.27507941,-13.42734809,Budburstcubic_SoS_threshold_NDVI3,6.739583325,,
-17.5,0.384735769,14.55858019,-5.575754486,Budburstcubic_SoS_threshold_NDVI4,-14.13541668,,
-27.5,0.352361092,24.16639728,-9.801068256,Budburstcubic_SoS_threshold_NDVI5,-23.88541668,,
22.5,0.347846024,21.12596562,-10.41364441,Budburstcubic_SoS_threshold_PPI1,20.36458333,,
21.5,0.25529965,19.55691924,-10.89796422,Budburstcubic_SoS_threshold_PPI13,18.48958333,,
19.5,0.24900791,17.65686146,-10.87528179,Budburstcubic_SoS_threshold_PPI2,16.36458333,,
17.5,0.261672597,15.25116684,-12.31197316,Budburstcubic_SoS_threshold_PPI3,13.36458333,,
14.5,0.312185666,12.4747314,-13.07298844,Budburstcubic_SoS_threshold_PPI4,9.864583325,,
11.5,0.334587873,10.21305163,-15.59726047,Budburstcubic_SoS_threshold_PPI5,5.864583325,,
28.5,0.160090088,23.68618986,-10.85516486,Budburstfilter_cubic_SoS_threshold_NDGI1,22.98958333,,
25.5,0.194652671,21.31153264,-10.29471704,Budburstfilter_cubic_SoS_threshold_NDGI13,20.48958333,,
22.5,0.231423466,19.61011023,-10.38511741,Budburstfilter_cubic_SoS_threshold_NDGI2,18.61458333,,
18.5,0.288366509,16.22736136,-10.39231625,Budburstfilter_cubic_SoS_threshold_NDGI3,14.86458333,,
14.5,0.334830019,13.09954542,-11.09371058,Budburstfilter_cubic_SoS_threshold_NDGI4,11.11458333,,
5.5,0.480424215,9.102092627,-11.5903518,Budburstfilter_cubic_SoS_threshold_NDGI5,5.864583325,,
20.5,0.278218095,18.13991244,-8.481780229,Budburstfilter_cubic_SoS_threshold_EVI1,17.36458333,,
-8.5,0.579628155,11.86882149,-17.84569288,Budburstfilter_cubic_SoS_threshold_EVI13,8.489583325,,
-19.5,0.573783002,9.635771388,-19.00791891,Budburstfilter_cubic_SoS_threshold_EVI2,-4.260416675,,
-28.5,0.47930486,22.51560031,-9.099668818,Budburstfilter_cubic_SoS_threshold_EVI3,-22.26041668,,
-34.5,0.395508596,29.79852777,-12.16919564,Budburstfilter_cubic_SoS_threshold_EVI4,-29.63541668,,
-38.5,0.342048954,35.73942395,-14.75538625,Budburstfilter_cubic_SoS_threshold_EVI5,-35.63541668,,
-20.5,0.209699222,15.33834271,-7.875278913,Budburstfilter_cubic_SoS_threshold_NDPI1,-14.26041668,,
-23.5,0.226509087,18.06798985,-8.417903321,Budburstfilter_cubic_SoS_threshold_NDPI13,-17.26041668,,
-26.5,0.216739365,20.76892127,-9.716788541,Budburstfilter_cubic_SoS_threshold_NDPI2,-20.01041668,,
-32.5,0.238910469,25.52274654,-11.76237082,Budburstfilter_cubic_SoS_threshold_NDPI3,-24.88541668,,
-36.5,0.255713958,29.43697659,-13.36450001,Budburstfilter_cubic_SoS_threshold_NDPI4,-28.88541668,,
-40.5,0.207212327,33.83714316,-14.8755179,Budburstfilter_cubic_SoS_threshold_NDPI5,-33.38541668,,
24.5,0.207818792,20.70713862,-10.82203399,Budburstfilter_cubic_SoS_threshold_NDVI1,19.73958333,,
21.5,0.200216109,17.76097567,-10.5673083,Budburstfilter_cubic_SoS_threshold_NDVI13,16.48958333,,
17.5,0.288147004,15.13116839,-11.01697513,Budburstfilter_cubic_SoS_threshold_NDVI2,13.48958333,,
7.5,0.454330866,9.396041198,-11.25722921,Budburstfilter_cubic_SoS_threshold_NDVI3,6.364583325,,
-18.5,0.347876496,14.8497393,-5.757485031,Budburstfilter_cubic_SoS_threshold_NDVI4,-14.38541668,,
-28.5,0.340777602,24.19138464,-9.863682701,Budburstfilter_cubic_SoS_threshold_NDVI5,-23.88541668,,
24.5,0.199653153,21.55357101,-11.95292452,Budburstfilter_cubic_SoS_threshold_PPI1,20.48958333,,
22.5,0.254383721,19.5734239,-12.65312785,Budburstfilter_cubic_SoS_threshold_PPI13,18.23958333,,
21.5,0.253808213,17.89361404,-12.57108785,Budburstfilter_cubic_SoS_threshold_PPI2,16.36458333,,
18.5,0.297938545,15.22382202,-13.79983138,Budburstfilter_cubic_SoS_threshold_PPI3,13.11458333,,
15.5,0.29771644,12.35643247,-13.37190663,Budburstfilter_cubic_SoS_threshold_PPI4,9.614583325,,
11.5,0.265930727,8.605604197,-11.36055942,Budburstfilter_cubic_SoS_threshold_PPI5,4.364583325,,
-14.5,0.151646594,48.37369901,-253.2630562,Budburstmintomaxcubic_SoS_threshold_NDGI1,34.86458333,,
-23.5,0.106917578,46.66429495,-289.5369508,Budburstmintomaxcubic_SoS_threshold_NDGI13,29.73958333,,
-32.5,0.081363457,45.22045728,-323.9995722,Budburstmintomaxcubic_SoS_threshold_NDGI2,24.36458333,,
-44.5,0.216499304,38.05990571,-312.8334934,Budburstmintomaxcubic_SoS_threshold_NDGI3,8.239583325,,
-55.5,0.203050854,38.77598815,-331.5875342,Budburstmintomaxcubic_SoS_threshold_NDGI4,-6.135416675,,
-66.5,-0.040577165,40.55672682,-235.7491338,Budburstmintomaxcubic_SoS_threshold_NDGI5,-23.88541668,,
-9.5,0.166516114,12.50392299,-28.52775706,Budburstmintomaxcubic_SoS_threshold_EVI1,4.864583325,,
-17.5,-0.043770594,12.94918622,-28.95228129,Budburstmintomaxcubic_SoS_threshold_EVI13,-4.760416675,,
-25.5,-0.424091817,18.89428283,-24.59053737,Budburstmintomaxcubic_SoS_threshold_EVI2,-14.76041668,,
-40.5,-0.355120323,33.91493905,-29.89623641,Budburstmintomaxcubic_SoS_threshold_EVI3,-31.63541668,,
-52.5,-0.380496908,43.99756346,-45.49069049,Budburstmintomaxcubic_SoS_threshold_EVI4,-41.38541668,,
-64.5,-0.341880419,51.76322463,-60.34581749,Budburstmintomaxcubic_SoS_threshold_EVI5,-48.88541668,,
-16.5,-0.49122996,18.26580842,-12.7116955,Budburstmintomaxcubic_SoS_threshold_NDPI1,-16.01041668,,
-26.5,-0.440229695,25.92646185,-23.09273132,Budburstmintomaxcubic_SoS_threshold_NDPI13,-23.38541668,,
-34.5,-0.497118482,33.9213884,-33.00985975,Budburstmintomaxcubic_SoS_threshold_NDPI2,-31.26041668,,
-45.5,-0.470199397,42.23611911,-47.87867081,Budburstmintomaxcubic_SoS_threshold_NDPI3,-39.26041668,,
-58.5,-0.394334769,49.34396881,-60.25912565,Budburstmintomaxcubic_SoS_threshold_NDPI4,-46.26041668,,
-73.5,-0.29913834,56.03397562,-77.71560041,Budburstmintomaxcubic_SoS_threshold_NDPI5,-52.63541668,,
-16.5,0.331257891,35.8520421,-182.7413565,Budburstmintomaxcubic_SoS_threshold_NDVI1,22.23958333,,
-25.5,0.280862141,32.59208375,-191.8538726,Budburstmintomaxcubic_SoS_threshold_NDVI13,14.98958333,,
