R,RMSE,KGE,name
-0.3529346714935102,28.187494599579836,-0.5771492351787151,plantbudcubic_SoS_threshold_NDVI5
-0.16225794643999258,50.212072591314296,-2.594963474955427,plantbudcubic_SoS_threshold_PPI1
-0.16923953864322122,43.79357585554549,-2.1188483087139693,plantbudcubic_SoS_threshold_PPI13
-0.2407440469862044,40.56550442139335,-1.8522293153329983,plantbudcubic_SoS_threshold_PPI2
-0.3783481898570283,36.187750773470626,-1.510347789167124,plantbudcubic_SoS_threshold_PPI3
-0.5350274421315858,29.92506403187323,-0.4970159969615091,plantbudcubic_SoS_threshold_PPI4
-0.5954346001728898,44.25535004435067,-4.432090921726664,plantbudcubic_SoS_threshold_PPI5
-0.4619001169997578,29.07114132083839,-0.7511253265125053,plantbudfilter_cubic_SoS_threshold_NDGI1
-0.4672837895043841,26.590733112730337,-0.36282890653660593,plantbudfilter_cubic_SoS_threshold_NDGI13
-0.41931627190901954,24.143521433001172,0.03944560969751654,plantbudfilter_cubic_SoS_threshold_NDGI2
-0.4019417234433992,22.193339881625356,0.6874117444415093,plantbudfilter_cubic_SoS_threshold_NDGI3
-0.3512360627129282,22.012941894709595,0.4466356165547888,plantbudfilter_cubic_SoS_threshold_NDGI4
-0.5080980671041211,32.50362934827788,-0.7091903998936875,plantbudfilter_cubic_SoS_threshold_NDGI5
0.8468922409991408,7.681415218362951,0.6700112964961283,plantbudfilter_cubic_SoS_threshold_EVI1
0.8348462706295121,7.512304441322926,0.6734268371745293,plantbudfilter_cubic_SoS_threshold_EVI13
0.808204959645992,10.011346643232969,0.39558001051594127,plantbudfilter_cubic_SoS_threshold_EVI2
0.7391388135380889,15.962399658777109,-0.1282170137660832,plantbudfilter_cubic_SoS_threshold_EVI3
0.5506825976510951,22.311979300181164,-0.6024513547701038,plantbudfilter_cubic_SoS_threshold_EVI4
-0.1894307404226928,34.08234841711743,-1.2294326981678605,plantbudfilter_cubic_SoS_threshold_EVI5
0.841188391482727,7.512249766723593,0.8821158116437409,plantbudfilter_cubic_SoS_threshold_NDPI1
0.8403573617581015,7.580128106354786,0.7372523149271532,plantbudfilter_cubic_SoS_threshold_NDPI13
0.8205172822006968,9.672707674376134,0.4387688381560322,plantbudfilter_cubic_SoS_threshold_NDPI2
0.7407436008805834,15.395139692455905,-0.07973084686072407,plantbudfilter_cubic_SoS_threshold_NDPI3
0.4580665515808564,22.419257313281367,-0.5592243294874195,plantbudfilter_cubic_SoS_threshold_NDPI4
-0.29524959781746535,36.17566626614997,-1.2652088543069544,plantbudfilter_cubic_SoS_threshold_NDPI5
-0.1656961561183671,24.76412054802064,-0.5048197481532222,plantbudfilter_cubic_SoS_threshold_NDVI1
-0.13399485009222695,20.97347208705625,-0.05742011714334305,plantbudfilter_cubic_SoS_threshold_NDVI13
-0.08218989274496938,17.454214025267966,0.27608285220781636,plantbudfilter_cubic_SoS_threshold_NDVI2
0.2027578942556529,14.368042625364993,0.13577941887147094,plantbudfilter_cubic_SoS_threshold_NDVI3
0.12800311989975804,19.929475125864546,-0.3361256919167399,plantbudfilter_cubic_SoS_threshold_NDVI4
-0.4187259316762467,32.63021196804981,-0.941336928142188,plantbudfilter_cubic_SoS_threshold_NDVI5
-0.5446638512086255,29.923333805314964,-0.7682934388221012,plantbudfilter_cubic_SoS_threshold_PPI1
-0.5429303634935538,27.62454324724882,-0.3749925672272214,plantbudfilter_cubic_SoS_threshold_PPI13
-0.557998395385434,26.13060903624418,-0.04542606332612631,plantbudfilter_cubic_SoS_threshold_PPI2
-0.5393311259749258,24.86325397597698,0.5210763361454184,plantbudfilter_cubic_SoS_threshold_PPI3
-0.5515655609075286,30.78035724485019,-0.6084680537940317,plantbudfilter_cubic_SoS_threshold_PPI4
