dif,R,RMSE,KGE,name,R_rank,RMSE_rank,all_rank
-0.3333333,0.218771561,43.85882782,-15.26207294,leafSoS_threshold_NDGI3,74,181,255
1.6666667,0.08392076,33.16116466,-4.846566409,leaffilterSoS_threshold_NDGI13,150,106,256
1.6666667,0.205927357,43.21314182,-5.410731102,leaffilterSoS_threshold_PPI1,82,177,259
-27.3333333,0.083134447,33.6725806,-2.340958656,leaffilterSoS_threshold_NDVI4,151,110,261
10.6666667,0.052212045,30.7122145,-5.375774363,leafmintomaxdoublelogistic_SoS_threshold_NDGI3,182,79,261
-4.8333333,-0.002691526,26.63714115,-3.111927304,leafcubic_SoS_threshold_NDPI3,222,41,263
-27.3333333,0.116078605,37.08516222,-2.367885452,leafmintomaxSoS_threshold_EVI5,126,138,264
19.1666667,0.119119581,37.69584784,-2.853425532,leafcubic_SoS_threshold_EVI13,123,144,267
4.6666667,0.070413946,32.98282692,-6.034728248,leafmintomaxdoublelogistic_SoS_threshold_NDGI4,162,105,267
1.6666667,0.110234356,37.01455047,-6.640431647,leaffilterSoS_threshold_PPI13,131,136,267
4.6666667,0.243949842,52.21778224,-20.00662252,leafmintomaxdoublelogistic_SoS_threshold_NDPI1,56,213,269
-27.3333333,0.059478282,32.36191886,-2.909099553,leaffilterSoS_threshold_NDGI4,175,95,270
29.1666667,0.228187512,48.39333603,-4.364239675,leafcubic_SoS_threshold_EVI1,68,202,270
-0.3333333,0.090559371,35.88915016,-6.67491465,leafmintomaxdoublelogistic_SoS_threshold_NDGI5,143,127,270
17.6666667,0.024239099,29.86453968,-4.737046131,leafmintomaxdoublelogistic_SoS_threshold_NDGI2,199,72,271
4.6666667,0.133516793,40.12145852,-10.94938058,leafmintomaxcubic_SoS_threshold_NDGI4,112,159,271
19.6666667,0.14325628,41.11064176,-10.53000472,leafdoublelogistic_SoS_threshold_NDVI13,106,168,274
-3.3333333,0.243129258,52.97464593,-22.46668432,leafmintomaxdoublelogistic_SoS_threshold_NDPI13,58,216,274
1.6666667,0.059415034,32.74535039,-6.619877464,leaffilterSoS_threshold_PPI2,176,100,276
2.6666667,-0.009647554,27.69447437,-3.541876862,leaffiltercubic_SoS_threshold_NDGI3,224,54,278
